,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_estimate,origin_col_11_moe,movers_within_same_municipio_estimate,origin_col_13_moe,movers_from_different_municipio_estimate,origin_col_15_moe,movers_from_u_s_estimate,origin_col_17_moe,movers_from_elsewhere1_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_or_united_states2_estimate,dest_col_27_moe,movers_within_same_municipio_county_estimate,dest_col_29_moe,movers_to_different_municipio_or_county__same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end,county_of_current_residence_estimate,origin_movers_us_estimate,origin_movers_same_county_estimate,origin_movers_diff_county_same_state_estimate,origin_movers_diff_state_estimate,origin_movers_abroad_estimate,county_of_residence_1_year_ago_estimate,dest_movers_us_estimate,dest_movers_same_county_estimate,dest_movers_diff_county_same_state_estimate
2416,17.0,72,137.0,Puerto Rico,Barceloneta Municipio,24672.0,82.0,22425.0,611.0,2091.0,598.0,1167.0,499.0,924.0,326.0,127.0,118.0,29.0,45.0,Puerto Rico,Toa Baja Municipio,90091.0,1477.0,81140.0,887.0,6145.0,988.0,3257.0,797.0,2888.0,575.0,2806.0,1068.0,,,7.0,16.0,Barceloneta Municipio,Toa Baja Municipio,72_017,72_137,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2417,17.0,72,143.0,Puerto Rico,Barceloneta Municipio,24672.0,82.0,22425.0,611.0,2091.0,598.0,1167.0,499.0,924.0,326.0,127.0,118.0,29.0,45.0,Puerto Rico,Vega Alta Municipio,40119.0,619.0,38116.0,393.0,1426.0,466.0,565.0,238.0,861.0,400.0,577.0,329.0,,,23.0,36.0,Barceloneta Municipio,Vega Alta Municipio,72_017,72_143,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2418,17.0,72,145.0,Puerto Rico,Barceloneta Municipio,24672.0,82.0,22425.0,611.0,2091.0,598.0,1167.0,499.0,924.0,326.0,127.0,118.0,29.0,45.0,Puerto Rico,Vega Baja Municipio,59410.0,794.0,56738.0,369.0,1732.0,553.0,512.0,202.0,1220.0,486.0,940.0,431.0,,,98.0,135.0,Barceloneta Municipio,Vega Baja Municipio,72_017,72_145,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2419,17.0,CAR,0.0,Puerto Rico,Barceloneta Municipio,24672.0,82.0,22425.0,611.0,2091.0,598.0,1167.0,499.0,924.0,326.0,127.0,118.0,29.0,45.0,Caribbean,-,,,,,,,,,,,,,,,29.0,45.0,Barceloneta Municipio,,72_017,Caribbean,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2420,19.0,12,57.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Florida,Hillsborough County,1235520.0,4527.0,1015779.0,5527.0,218438.0,5565.0,150436.0,4474.0,35344.0,2320.0,32658.0,2388.0,1303.0,436.0,46.0,74.0,Barranquitas Municipio,Hillsborough,72_019,12_057,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2421,19.0,12,86.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Florida,Miami-Dade County,2514474.0,5248.0,2190789.0,7513.0,322554.0,7541.0,233242.0,6259.0,49736.0,2968.0,39576.0,2276.0,1131.0,327.0,6.0,12.0,Barranquitas Municipio,Miami-Dade,72_019,12_086,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2422,19.0,12,97.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Florida,Osceola County,275990.0,2706.0,235429.0,3296.0,39571.0,3099.0,20518.0,2196.0,12551.0,1511.0,6502.0,889.0,990.0,402.0,4.0,9.0,Barranquitas Municipio,Osceola,72_019,12_097,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2423,19.0,17,31.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Illinois,Cook County,5169650.0,6690.0,4452551.0,9309.0,716360.0,9591.0,521056.0,8328.0,76101.0,3106.0,119203.0,3565.0,739.0,248.0,9.0,13.0,Barranquitas Municipio,Cook,72_019,17_031,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2424,19.0,39,39.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Ohio,Defiance County,38692.0,511.0,33401.0,632.0,5282.0,765.0,3189.0,594.0,1454.0,327.0,639.0,225.0,9.0,18.0,2.0,6.0,Barranquitas Municipio,Defiance,72_019,39_039,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2425,19.0,72,7.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Aguas Buenas Municipio,29426.0,527.0,27726.0,246.0,919.0,370.0,367.0,209.0,552.0,256.0,781.0,427.0,,,4.0,8.0,Barranquitas Municipio,Aguas Buenas Municipio,72_019,72_007,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2426,19.0,72,9.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Aibonito Municipio,26126.0,331.0,24584.0,219.0,1158.0,354.0,479.0,200.0,679.0,283.0,384.0,173.0,,,1.0,3.0,Barranquitas Municipio,Aibonito Municipio,72_019,72_009,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2427,19.0,72,17.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Barceloneta Municipio,24644.0,461.0,22425.0,611.0,1845.0,576.0,1167.0,499.0,678.0,310.0,374.0,267.0,,,10.0,16.0,Barranquitas Municipio,Barceloneta Municipio,72_019,72_017,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2428,19.0,72,21.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Bayamón Municipio,204793.0,1538.0,187031.0,1296.0,14128.0,1374.0,7971.0,995.0,6157.0,982.0,3634.0,898.0,,,13.0,21.0,Barranquitas Municipio,Bayamón Municipio,72_019,72_021,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2429,19.0,72,25.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Caguas Municipio,140674.0,1188.0,128808.0,1189.0,9186.0,1147.0,5844.0,862.0,3342.0,644.0,2680.0,634.0,,,32.0,36.0,Barranquitas Municipio,Caguas Municipio,72_019,72_025,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2430,19.0,72,29.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,,,4.0,9.0,Barranquitas Municipio,Canóvanas Municipio,72_019,72_029,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2431,19.0,72,41.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Cidra Municipio,43272.0,611.0,39057.0,720.0,3585.0,673.0,2475.0,618.0,1110.0,328.0,630.0,349.0,,,4.0,9.0,Barranquitas Municipio,Cidra Municipio,72_019,72_041,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2432,19.0,72,45.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Comerío Municipio,20989.0,239.0,20099.0,251.0,757.0,273.0,323.0,198.0,434.0,176.0,133.0,89.0,,,49.0,80.0,Barranquitas Municipio,Comerío Municipio,72_019,72_045,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2433,19.0,72,47.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Corozal Municipio,37274.0,449.0,35757.0,363.0,1097.0,363.0,331.0,188.0,766.0,312.0,420.0,284.0,,,7.0,10.0,Barranquitas Municipio,Corozal Municipio,72_019,72_047,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2434,19.0,72,54.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Florida Municipio,12798.0,485.0,11317.0,469.0,1196.0,465.0,571.0,315.0,625.0,291.0,285.0,227.0,,,42.0,70.0,Barranquitas Municipio,Florida Municipio,72_019,72_054,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2435,19.0,72,73.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Jayuya Municipio,17085.0,404.0,15020.0,436.0,1404.0,433.0,1083.0,406.0,321.0,115.0,661.0,331.0,,,6.0,12.0,Barranquitas Municipio,Jayuya Municipio,72_019,72_073,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2436,19.0,72,75.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Juana Díaz Municipio,50452.0,621.0,47359.0,615.0,2447.0,534.0,1034.0,331.0,1413.0,383.0,646.0,242.0,,,6.0,12.0,Barranquitas Municipio,Juana Díaz Municipio,72_019,72_075,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2437,19.0,72,85.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Las Piedras Municipio,38257.0,775.0,34888.0,715.0,2737.0,607.0,1597.0,466.0,1140.0,367.0,632.0,340.0,,,4.0,8.0,Barranquitas Municipio,Las Piedras Municipio,72_019,72_085,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2438,19.0,72,103.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Naguabo Municipio,26845.0,509.0,24897.0,556.0,1498.0,528.0,970.0,426.0,528.0,261.0,450.0,199.0,,,4.0,9.0,Barranquitas Municipio,Naguabo Municipio,72_019,72_103,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2439,19.0,72,105.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Naranjito Municipio,30137.0,471.0,29043.0,436.0,849.0,280.0,307.0,205.0,542.0,225.0,245.0,126.0,,,30.0,51.0,Barranquitas Municipio,Naranjito Municipio,72_019,72_105,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2440,19.0,72,107.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Orocovis Municipio,23115.0,363.0,21481.0,352.0,1463.0,389.0,1011.0,354.0,452.0,263.0,171.0,192.0,,,11.0,16.0,Barranquitas Municipio,Orocovis Municipio,72_019,72_107,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2441,19.0,72,109.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Patillas Municipio,18982.0,430.0,17340.0,391.0,1087.0,342.0,845.0,306.0,242.0,117.0,555.0,325.0,,,3.0,6.0,Barranquitas Municipio,Patillas Municipio,72_019,72_109,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2442,19.0,72,113.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Ponce Municipio,161381.0,1139.0,145236.0,1148.0,12597.0,1140.0,10091.0,1022.0,2506.0,428.0,3548.0,791.0,,,12.0,15.0,Barranquitas Municipio,Ponce Municipio,72_019,72_113,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2443,19.0,72,119.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,,,4.0,8.0,Barranquitas Municipio,Río Grande Municipio,72_019,72_119,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2444,19.0,72,123.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,,,1.0,7.0,Barranquitas Municipio,Salinas Municipio,72_019,72_123,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2445,19.0,72,135.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Toa Alta Municipio,73488.0,812.0,70253.0,731.0,2652.0,480.0,1239.0,388.0,1413.0,341.0,583.0,239.0,,,4.0,8.0,Barranquitas Municipio,Toa Alta Municipio,72_019,72_135,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2446,19.0,72,143.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Vega Alta Municipio,40119.0,619.0,38116.0,393.0,1426.0,466.0,565.0,238.0,861.0,400.0,577.0,329.0,,,4.0,9.0,Barranquitas Municipio,Vega Alta Municipio,72_019,72_143,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
2447,19.0,72,151.0,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Yabucoa Municipio,37658.0,666.0,34275.0,551.0,2569.0,598.0,1560.0,489.0,1009.0,398.0,814.0,351.0,,,1.0,2.0,Barranquitas Municipio,Yabucoa Municipio,72_019,72_151,inflow_09_13_Puerto Rico.csv,2009,2013,,,,,,,,,,
