origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_or_united_states1_estimate,origin_col_11_moe,movers_within_same_municipio_county_estimate,origin_col_13_moe,movers_from_different_municipio_or_county__same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,movers_from_elsewhere2_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_of_residence_1_year_ago3_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_estimate,dest_col_27_moe,movers_within_same_municipio_estimate,dest_col_29_moe,movers_to_different_municipio_estimate,dest_col_31_moe,movers_in_county_to_county_flow_estimate,dest_col_33_moe,dest_col_34,dest_col_35,dest_col_36,dest_col_37,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file
72,129,72,063,Puerto Rico,San Lorenzo Municipio,43865.0,158.0,40712.0,625.0,2883.0,581.0,1780.0,503.0,1103.0,294.0,254.0,167.0,16.0,17.0,Puerto Rico,Gurabo Municipio,41816.0,498.0,39511.0,633.0,2305.0,548.0,1378.0,505.0,927.0,324.0,29.0,37.0,,,,,San Lorenzo Municipio,Gurabo Municipio,72_129,72_063,outflow_05_09_Puerto Rico.csv
72,133,72,063,Puerto Rico,Santa Isabel Municipio,22619.0,84.0,21033.0,435.0,1400.0,436.0,916.0,353.0,484.0,227.0,178.0,161.0,8.0,13.0,Puerto Rico,Gurabo Municipio,41816.0,498.0,39511.0,633.0,2305.0,548.0,1378.0,505.0,927.0,324.0,1.0,127.0,,,,,Santa Isabel Municipio,Gurabo Municipio,72_133,72_063,outflow_05_09_Puerto Rico.csv
72,139,72,063,Puerto Rico,Trujillo Alto Municipio,85012.0,163.0,76648.0,1053.0,7234.0,930.0,3230.0,688.0,4004.0,733.0,1013.0,381.0,117.0,97.0,Puerto Rico,Gurabo Municipio,41816.0,498.0,39511.0,633.0,2305.0,548.0,1378.0,505.0,927.0,324.0,45.0,70.0,,,,,Trujillo Alto Municipio,Gurabo Municipio,72_139,72_063,outflow_05_09_Puerto Rico.csv
72,151,72,063,Puerto Rico,Yabucoa Municipio,40015.0,161.0,37370.0,532.0,2183.0,477.0,1366.0,386.0,817.0,341.0,462.0,209.0,,,Puerto Rico,Gurabo Municipio,41816.0,498.0,39511.0,633.0,2305.0,548.0,1378.0,505.0,927.0,324.0,33.0,53.0,,,,,Yabucoa Municipio,Gurabo Municipio,72_151,72_063,outflow_05_09_Puerto Rico.csv
72,013,72,065,Puerto Rico,Arecibo Municipio,101416.0,241.0,93186.0,1249.0,7337.0,1107.0,4738.0,940.0,2599.0,567.0,876.0,310.0,17.0,27.0,Puerto Rico,Hatillo Municipio,42523.0,471.0,40315.0,590.0,2208.0,515.0,1349.0,450.0,859.0,294.0,405.0,207.0,,,,,Arecibo Municipio,Hatillo Municipio,72_013,72_065,outflow_05_09_Puerto Rico.csv
72,027,72,065,Puerto Rico,Camuy Municipio,39022.0,118.0,37379.0,452.0,1442.0,489.0,790.0,262.0,652.0,378.0,195.0,239.0,6.0,9.0,Puerto Rico,Hatillo Municipio,42523.0,471.0,40315.0,590.0,2208.0,515.0,1349.0,450.0,859.0,294.0,135.0,155.0,,,,,Camuy Municipio,Hatillo Municipio,72_027,72_065,outflow_05_09_Puerto Rico.csv
72,031,72,065,Puerto Rico,Carolina Municipio,185139.0,265.0,167725.0,1433.0,15572.0,1385.0,9516.0,1026.0,6056.0,793.0,1490.0,389.0,352.0,163.0,Puerto Rico,Hatillo Municipio,42523.0,471.0,40315.0,590.0,2208.0,515.0,1349.0,450.0,859.0,294.0,28.0,35.0,,,,,Carolina Municipio,Hatillo Municipio,72_031,72_065,outflow_05_09_Puerto Rico.csv
72,061,72,065,Puerto Rico,Guaynabo Municipio,101679.0,209.0,93765.0,1073.0,6377.0,1011.0,2522.0,493.0,3855.0,792.0,1140.0,385.0,397.0,243.0,Puerto Rico,Hatillo Municipio,42523.0,471.0,40315.0,590.0,2208.0,515.0,1349.0,450.0,859.0,294.0,17.0,28.0,,,,,Guaynabo Municipio,Hatillo Municipio,72_061,72_065,outflow_05_09_Puerto Rico.csv
72,073,72,065,Puerto Rico,Jayuya Municipio,18129.0,99.0,16665.0,455.0,1318.0,431.0,985.0,351.0,333.0,234.0,146.0,135.0,,,Puerto Rico,Hatillo Municipio,42523.0,471.0,40315.0,590.0,2208.0,515.0,1349.0,450.0,859.0,294.0,58.0,88.0,,,,,Jayuya Municipio,Hatillo Municipio,72_073,72_065,outflow_05_09_Puerto Rico.csv
72,081,72,065,Puerto Rico,Lares Municipio,37356.0,112.0,34672.0,647.0,2423.0,620.0,1887.0,514.0,536.0,279.0,250.0,213.0,11.0,18.0,Puerto Rico,Hatillo Municipio,42523.0,471.0,40315.0,590.0,2208.0,515.0,1349.0,450.0,859.0,294.0,48.0,79.0,,,,,Lares Municipio,Hatillo Municipio,72_081,72_065,outflow_05_09_Puerto Rico.csv
72,097,72,065,Puerto Rico,Mayagüez Municipio,92755.0,181.0,83516.0,993.0,7973.0,941.0,5129.0,841.0,2844.0,518.0,985.0,348.0,281.0,142.0,Puerto Rico,Hatillo Municipio,42523.0,471.0,40315.0,590.0,2208.0,515.0,1349.0,450.0,859.0,294.0,68.0,61.0,,,,,Mayagüez Municipio,Hatillo Municipio,72_097,72_065,outflow_05_09_Puerto Rico.csv
72,113,72,065,Puerto Rico,Ponce Municipio,178070.0,278.0,158364.0,1532.0,16871.0,1366.0,12915.0,1260.0,3956.0,578.0,2397.0,494.0,438.0,237.0,Puerto Rico,Hatillo Municipio,42523.0,471.0,40315.0,590.0,2208.0,515.0,1349.0,450.0,859.0,294.0,10.0,16.0,,,,,Ponce Municipio,Hatillo Municipio,72_113,72_065,outflow_05_09_Puerto Rico.csv
72,127,72,065,Puerto Rico,San Juan Municipio,419840.0,413.0,368481.0,2301.0,45456.0,2127.0,30902.0,1756.0,14554.0,1220.0,3799.0,652.0,2104.0,387.0,Puerto Rico,Hatillo Municipio,42523.0,471.0,40315.0,590.0,2208.0,515.0,1349.0,450.0,859.0,294.0,76.0,65.0,,,,,San Juan Municipio,Hatillo Municipio,72_127,72_065,outflow_05_09_Puerto Rico.csv
72,141,72,065,Puerto Rico,Utuado Municipio,34106.0,146.0,31326.0,515.0,2461.0,513.0,2163.0,498.0,298.0,125.0,319.0,133.0,,,Puerto Rico,Hatillo Municipio,42523.0,471.0,40315.0,590.0,2208.0,515.0,1349.0,450.0,859.0,294.0,14.0,23.0,,,,,Utuado Municipio,Hatillo Municipio,72_141,72_065,outflow_05_09_Puerto Rico.csv
72,021,72,067,Puerto Rico,Bayamón Municipio,218415.0,278.0,196841.0,1398.0,19372.0,1322.0,10625.0,928.0,8747.0,867.0,1942.0,405.0,260.0,152.0,Puerto Rico,Hormigueros Municipio,17338.0,396.0,16040.0,387.0,1298.0,372.0,607.0,267.0,691.0,251.0,19.0,30.0,,,,,Bayamón Municipio,Hormigueros Municipio,72_021,72_067,outflow_05_09_Puerto Rico.csv
72,023,72,067,Puerto Rico,Cabo Rojo Municipio,52531.0,127.0,48666.0,734.0,3240.0,621.0,2264.0,586.0,976.0,297.0,448.0,198.0,177.0,143.0,Puerto Rico,Hormigueros Municipio,17338.0,396.0,16040.0,387.0,1298.0,372.0,607.0,267.0,691.0,251.0,157.0,142.0,,,,,Cabo Rojo Municipio,Hormigueros Municipio,72_023,72_067,outflow_05_09_Puerto Rico.csv
72,053,72,067,Puerto Rico,Fajardo Municipio,41745.0,115.0,35693.0,974.0,5405.0,856.0,3402.0,599.0,2003.0,587.0,582.0,298.0,65.0,104.0,Puerto Rico,Hormigueros Municipio,17338.0,396.0,16040.0,387.0,1298.0,372.0,607.0,267.0,691.0,251.0,50.0,65.0,,,,,Fajardo Municipio,Hormigueros Municipio,72_053,72_067,outflow_05_09_Puerto Rico.csv
72,079,72,067,Puerto Rico,Lajas Municipio,27515.0,112.0,25979.0,414.0,1294.0,367.0,1145.0,354.0,149.0,91.0,242.0,204.0,,,Puerto Rico,Hormigueros Municipio,17338.0,396.0,16040.0,387.0,1298.0,372.0,607.0,267.0,691.0,251.0,11.0,18.0,,,,,Lajas Municipio,Hormigueros Municipio,72_079,72_067,outflow_05_09_Puerto Rico.csv
72,097,72,067,Puerto Rico,Mayagüez Municipio,92755.0,181.0,83516.0,993.0,7973.0,941.0,5129.0,841.0,2844.0,518.0,985.0,348.0,281.0,142.0,Puerto Rico,Hormigueros Municipio,17338.0,396.0,16040.0,387.0,1298.0,372.0,607.0,267.0,691.0,251.0,229.0,158.0,,,,,Mayagüez Municipio,Hormigueros Municipio,72_097,72_067,outflow_05_09_Puerto Rico.csv
72,113,72,067,Puerto Rico,Ponce Municipio,178070.0,278.0,158364.0,1532.0,16871.0,1366.0,12915.0,1260.0,3956.0,578.0,2397.0,494.0,438.0,237.0,Puerto Rico,Hormigueros Municipio,17338.0,396.0,16040.0,387.0,1298.0,372.0,607.0,267.0,691.0,251.0,29.0,28.0,,,,,Ponce Municipio,Hormigueros Municipio,72_113,72_067,outflow_05_09_Puerto Rico.csv
72,121,72,067,Puerto Rico,Sabana Grande Municipio,27317.0,83.0,25828.0,489.0,1399.0,475.0,1049.0,431.0,350.0,150.0,90.0,65.0,,,Puerto Rico,Hormigueros Municipio,17338.0,396.0,16040.0,387.0,1298.0,372.0,607.0,267.0,691.0,251.0,83.0,86.0,,,,,Sabana Grande Municipio,Hormigueros Municipio,72_121,72_067,outflow_05_09_Puerto Rico.csv
72,125,72,067,Puerto Rico,San Germán Municipio,37208.0,145.0,34249.0,580.0,2540.0,567.0,1850.0,546.0,690.0,241.0,350.0,182.0,69.0,66.0,Puerto Rico,Hormigueros Municipio,17338.0,396.0,16040.0,387.0,1298.0,372.0,607.0,267.0,691.0,251.0,75.0,89.0,,,,,San Germán Municipio,Hormigueros Municipio,72_125,72_067,outflow_05_09_Puerto Rico.csv
72,127,72,067,Puerto Rico,San Juan Municipio,419840.0,413.0,368481.0,2301.0,45456.0,2127.0,30902.0,1756.0,14554.0,1220.0,3799.0,652.0,2104.0,387.0,Puerto Rico,Hormigueros Municipio,17338.0,396.0,16040.0,387.0,1298.0,372.0,607.0,267.0,691.0,251.0,38.0,36.0,,,,,San Juan Municipio,Hormigueros Municipio,72_127,72_067,outflow_05_09_Puerto Rico.csv
72,005,72,069,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,33.0,54.0,,,,,Aguadilla Municipio,Humacao Municipio,72_005,72_069,outflow_05_09_Puerto Rico.csv
72,021,72,069,Puerto Rico,Bayamón Municipio,218415.0,278.0,196841.0,1398.0,19372.0,1322.0,10625.0,928.0,8747.0,867.0,1942.0,405.0,260.0,152.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,147.0,107.0,,,,,Bayamón Municipio,Humacao Municipio,72_021,72_069,outflow_05_09_Puerto Rico.csv
72,025,72,069,Puerto Rico,Caguas Municipio,141357.0,220.0,129604.0,1129.0,10775.0,1085.0,7447.0,1003.0,3328.0,715.0,793.0,293.0,185.0,124.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,15.0,24.0,,,,,Caguas Municipio,Humacao Municipio,72_025,72_069,outflow_05_09_Puerto Rico.csv
72,029,72,069,Puerto Rico,Canóvanas Municipio,46503.0,208.0,42639.0,722.0,3544.0,705.0,1768.0,512.0,1776.0,477.0,197.0,106.0,123.0,198.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,47.0,72.0,,,,,Canóvanas Municipio,Humacao Municipio,72_029,72_069,outflow_05_09_Puerto Rico.csv
72,037,72,069,Puerto Rico,Ceiba Municipio,17658.0,80.0,15811.0,609.0,1458.0,578.0,990.0,501.0,468.0,220.0,292.0,188.0,97.0,104.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,13.0,20.0,,,,,Ceiba Municipio,Humacao Municipio,72_037,72_069,outflow_05_09_Puerto Rico.csv
72,041,72,069,Puerto Rico,Cidra Municipio,47371.0,172.0,42528.0,843.0,4251.0,827.0,2671.0,604.0,1580.0,496.0,580.0,249.0,12.0,20.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,16.0,25.0,,,,,Cidra Municipio,Humacao Municipio,72_041,72_069,outflow_05_09_Puerto Rico.csv
72,049,72,069,Puerto Rico,Culebra Municipio,2093.0,15.0,1959.0,74.0,113.0,67.0,72.0,61.0,41.0,35.0,18.0,17.0,3.0,5.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,11.0,13.0,,,,,Culebra Municipio,Humacao Municipio,72_049,72_069,outflow_05_09_Puerto Rico.csv
72,053,72,069,Puerto Rico,Fajardo Municipio,41745.0,115.0,35693.0,974.0,5405.0,856.0,3402.0,599.0,2003.0,587.0,582.0,298.0,65.0,104.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,14.0,23.0,,,,,Fajardo Municipio,Humacao Municipio,72_053,72_069,outflow_05_09_Puerto Rico.csv
72,061,72,069,Puerto Rico,Guaynabo Municipio,101679.0,209.0,93765.0,1073.0,6377.0,1011.0,2522.0,493.0,3855.0,792.0,1140.0,385.0,397.0,243.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,28.0,30.0,,,,,Guaynabo Municipio,Humacao Municipio,72_061,72_069,outflow_05_09_Puerto Rico.csv
72,063,72,069,Puerto Rico,Gurabo Municipio,42247.0,166.0,39511.0,633.0,2477.0,575.0,1378.0,505.0,1099.0,350.0,259.0,133.0,,,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,25.0,39.0,,,,,Gurabo Municipio,Humacao Municipio,72_063,72_069,outflow_05_09_Puerto Rico.csv
72,077,72,069,Puerto Rico,Juncos Municipio,40166.0,163.0,38075.0,623.0,1727.0,487.0,1233.0,425.0,494.0,272.0,364.0,314.0,,,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,10.0,15.0,,,,,Juncos Municipio,Humacao Municipio,72_077,72_069,outflow_05_09_Puerto Rico.csv
72,085,72,069,Puerto Rico,Las Piedras Municipio,38681.0,151.0,34607.0,689.0,3766.0,661.0,2125.0,593.0,1641.0,522.0,308.0,180.0,,,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,590.0,346.0,,,,,Las Piedras Municipio,Humacao Municipio,72_085,72_069,outflow_05_09_Puerto Rico.csv
72,091,72,069,Puerto Rico,Manatí Municipio,48917.0,194.0,47306.0,428.0,1226.0,337.0,827.0,251.0,399.0,215.0,380.0,166.0,5.0,8.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,9.0,14.0,,,,,Manatí Municipio,Humacao Municipio,72_091,72_069,outflow_05_09_Puerto Rico.csv
72,097,72,069,Puerto Rico,Mayagüez Municipio,92755.0,181.0,83516.0,993.0,7973.0,941.0,5129.0,841.0,2844.0,518.0,985.0,348.0,281.0,142.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,44.0,51.0,,,,,Mayagüez Municipio,Humacao Municipio,72_097,72_069,outflow_05_09_Puerto Rico.csv
72,103,72,069,Puerto Rico,Naguabo Municipio,23946.0,100.0,22266.0,473.0,1317.0,396.0,670.0,273.0,647.0,278.0,363.0,220.0,,,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,156.0,149.0,,,,,Naguabo Municipio,Humacao Municipio,72_103,72_069,outflow_05_09_Puerto Rico.csv
72,105,72,069,Puerto Rico,Naranjito Municipio,29387.0,155.0,28957.0,235.0,271.0,132.0,157.0,100.0,114.0,84.0,136.0,131.0,23.0,25.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,13.0,20.0,,,,,Naranjito Municipio,Humacao Municipio,72_105,72_069,outflow_05_09_Puerto Rico.csv
72,113,72,069,Puerto Rico,Ponce Municipio,178070.0,278.0,158364.0,1532.0,16871.0,1366.0,12915.0,1260.0,3956.0,578.0,2397.0,494.0,438.0,237.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,6.0,10.0,,,,,Ponce Municipio,Humacao Municipio,72_113,72_069,outflow_05_09_Puerto Rico.csv
72,127,72,069,Puerto Rico,San Juan Municipio,419840.0,413.0,368481.0,2301.0,45456.0,2127.0,30902.0,1756.0,14554.0,1220.0,3799.0,652.0,2104.0,387.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,134.0,89.0,,,,,San Juan Municipio,Humacao Municipio,72_127,72_069,outflow_05_09_Puerto Rico.csv
72,129,72,069,Puerto Rico,San Lorenzo Municipio,43865.0,158.0,40712.0,625.0,2883.0,581.0,1780.0,503.0,1103.0,294.0,254.0,167.0,16.0,17.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,30.0,40.0,,,,,San Lorenzo Municipio,Humacao Municipio,72_129,72_069,outflow_05_09_Puerto Rico.csv
72,133,72,069,Puerto Rico,Santa Isabel Municipio,22619.0,84.0,21033.0,435.0,1400.0,436.0,916.0,353.0,484.0,227.0,178.0,161.0,8.0,13.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,92.0,147.0,,,,,Santa Isabel Municipio,Humacao Municipio,72_133,72_069,outflow_05_09_Puerto Rico.csv
72,139,72,069,Puerto Rico,Trujillo Alto Municipio,85012.0,163.0,76648.0,1053.0,7234.0,930.0,3230.0,688.0,4004.0,733.0,1013.0,381.0,117.0,97.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,38.0,47.0,,,,,Trujillo Alto Municipio,Humacao Municipio,72_139,72_069,outflow_05_09_Puerto Rico.csv
72,147,72,069,Puerto Rico,Vieques Municipio,9132.0,47.0,8881.0,142.0,233.0,129.0,197.0,135.0,36.0,37.0,11.0,17.0,7.0,12.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,18.0,27.0,,,,,Vieques Municipio,Humacao Municipio,72_147,72_069,outflow_05_09_Puerto Rico.csv
72,149,72,069,Puerto Rico,Villalba Municipio,29703.0,125.0,27057.0,682.0,2141.0,618.0,1569.0,535.0,572.0,290.0,505.0,298.0,,,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,8.0,12.0,,,,,Villalba Municipio,Humacao Municipio,72_149,72_069,outflow_05_09_Puerto Rico.csv
72,151,72,069,Puerto Rico,Yabucoa Municipio,40015.0,161.0,37370.0,532.0,2183.0,477.0,1366.0,386.0,817.0,341.0,462.0,209.0,,,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,243.0,197.0,,,,,Yabucoa Municipio,Humacao Municipio,72_151,72_069,outflow_05_09_Puerto Rico.csv
72,005,72,071,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,213.0,163.0,,,,,Aguadilla Municipio,Isabela Municipio,72_005,72_071,outflow_05_09_Puerto Rico.csv
72,011,72,071,Puerto Rico,Añasco Municipio,29791.0,118.0,27983.0,540.0,1637.0,464.0,1294.0,440.0,343.0,148.0,144.0,113.0,27.0,31.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,13.0,20.0,,,,,Añasco Municipio,Isabela Municipio,72_011,72_071,outflow_05_09_Puerto Rico.csv
72,013,72,071,Puerto Rico,Arecibo Municipio,101416.0,241.0,93186.0,1249.0,7337.0,1107.0,4738.0,940.0,2599.0,567.0,876.0,310.0,17.0,27.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,248.0,234.0,,,,,Arecibo Municipio,Isabela Municipio,72_013,72_071,outflow_05_09_Puerto Rico.csv
72,021,72,071,Puerto Rico,Bayamón Municipio,218415.0,278.0,196841.0,1398.0,19372.0,1322.0,10625.0,928.0,8747.0,867.0,1942.0,405.0,260.0,152.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,11.0,17.0,,,,,Bayamón Municipio,Isabela Municipio,72_021,72_071,outflow_05_09_Puerto Rico.csv
72,029,72,071,Puerto Rico,Canóvanas Municipio,46503.0,208.0,42639.0,722.0,3544.0,705.0,1768.0,512.0,1776.0,477.0,197.0,106.0,123.0,198.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,48.0,78.0,,,,,Canóvanas Municipio,Isabela Municipio,72_029,72_071,outflow_05_09_Puerto Rico.csv
72,065,72,071,Puerto Rico,Hatillo Municipio,42417.0,195.0,40315.0,590.0,1959.0,580.0,1349.0,450.0,610.0,314.0,143.0,108.0,,,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,41.0,66.0,,,,,Hatillo Municipio,Isabela Municipio,72_065,72_071,outflow_05_09_Puerto Rico.csv
72,083,72,071,Puerto Rico,Las Marías Municipio,11989.0,50.0,11004.0,271.0,942.0,249.0,461.0,209.0,481.0,213.0,34.0,38.0,9.0,14.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,53.0,70.0,,,,,Las Marías Municipio,Isabela Municipio,72_083,72_071,outflow_05_09_Puerto Rico.csv
72,099,72,071,Puerto Rico,Moca Municipio,43739.0,183.0,40092.0,771.0,3072.0,774.0,2009.0,708.0,1063.0,414.0,541.0,353.0,34.0,52.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,10.0,17.0,,,,,Moca Municipio,Isabela Municipio,72_099,72_071,outflow_05_09_Puerto Rico.csv
72,113,72,071,Puerto Rico,Ponce Municipio,178070.0,278.0,158364.0,1532.0,16871.0,1366.0,12915.0,1260.0,3956.0,578.0,2397.0,494.0,438.0,237.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,5.0,10.0,,,,,Ponce Municipio,Isabela Municipio,72_113,72_071,outflow_05_09_Puerto Rico.csv
72,115,72,071,Puerto Rico,Quebradillas Municipio,27583.0,141.0,26635.0,491.0,805.0,393.0,583.0,336.0,222.0,149.0,143.0,136.0,,,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,8.0,13.0,,,,,Quebradillas Municipio,Isabela Municipio,72_115,72_071,outflow_05_09_Puerto Rico.csv
72,127,72,071,Puerto Rico,San Juan Municipio,419840.0,413.0,368481.0,2301.0,45456.0,2127.0,30902.0,1756.0,14554.0,1220.0,3799.0,652.0,2104.0,387.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,22.0,37.0,,,,,San Juan Municipio,Isabela Municipio,72_127,72_071,outflow_05_09_Puerto Rico.csv
72,131,72,071,Puerto Rico,San Sebastián Municipio,47004.0,140.0,42257.0,988.0,4098.0,990.0,3043.0,766.0,1055.0,459.0,638.0,228.0,11.0,18.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,33.0,40.0,,,,,San Sebastián Municipio,Isabela Municipio,72_131,72_071,outflow_05_09_Puerto Rico.csv
72,135,72,071,Puerto Rico,Toa Alta Municipio,78628.0,215.0,75384.0,876.0,3042.0,802.0,1191.0,460.0,1851.0,692.0,174.0,119.0,28.0,23.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,27.0,57.0,,,,,Toa Alta Municipio,Isabela Municipio,72_135,72_071,outflow_05_09_Puerto Rico.csv
72,143,72,071,Puerto Rico,Vega Alta Municipio,39049.0,131.0,37280.0,405.0,1582.0,398.0,368.0,153.0,1214.0,362.0,175.0,105.0,12.0,18.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,15.0,25.0,,,,,Vega Alta Municipio,Isabela Municipio,72_143,72_071,outflow_05_09_Puerto Rico.csv
72,005,72,073,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Jayuya Municipio,17821.0,288.0,16665.0,455.0,1156.0,372.0,985.0,351.0,171.0,85.0,27.0,32.0,,,,,Aguadilla Municipio,Jayuya Municipio,72_005,72_073,outflow_05_09_Puerto Rico.csv
72,013,72,073,Puerto Rico,Arecibo Municipio,101416.0,241.0,93186.0,1249.0,7337.0,1107.0,4738.0,940.0,2599.0,567.0,876.0,310.0,17.0,27.0,Puerto Rico,Jayuya Municipio,17821.0,288.0,16665.0,455.0,1156.0,372.0,985.0,351.0,171.0,85.0,44.0,35.0,,,,,Arecibo Municipio,Jayuya Municipio,72_013,72_073,outflow_05_09_Puerto Rico.csv
72,021,72,073,Puerto Rico,Bayamón Municipio,218415.0,278.0,196841.0,1398.0,19372.0,1322.0,10625.0,928.0,8747.0,867.0,1942.0,405.0,260.0,152.0,Puerto Rico,Jayuya Municipio,17821.0,288.0,16665.0,455.0,1156.0,372.0,985.0,351.0,171.0,85.0,18.0,29.0,,,,,Bayamón Municipio,Jayuya Municipio,72_021,72_073,outflow_05_09_Puerto Rico.csv
72,031,72,073,Puerto Rico,Carolina Municipio,185139.0,265.0,167725.0,1433.0,15572.0,1385.0,9516.0,1026.0,6056.0,793.0,1490.0,389.0,352.0,163.0,Puerto Rico,Jayuya Municipio,17821.0,288.0,16665.0,455.0,1156.0,372.0,985.0,351.0,171.0,85.0,19.0,31.0,,,,,Carolina Municipio,Jayuya Municipio,72_031,72_073,outflow_05_09_Puerto Rico.csv
