origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_or_united_states1_estimate,origin_col_11_moe,movers_within_same_municipio_county_estimate,origin_col_13_moe,movers_from_different_municipio_or_county__same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,movers_from_elsewhere2_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_estimate,dest_col_27_moe,movers_within_same_municipio_estimate,dest_col_29_moe,movers_to_different_municipio_estimate,dest_col_31_moe,movers_to_united_state_estimate,dest_col_33_moe,movers_in_county_to_county_flow_estimate,dest_col_35_moe,dest_col_36,dest_col_37,origin_county_name_clean,dest_county_name_clean,source_file
036,081,072,027,New York,Queens County,2229500.0,1080.0,2008874.0,5484.0,196867.0,4867.0,133073.0,4389.0,43570.0,2519.0,20224.0,1291.0,23759.0,1896.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,39.0,60.0,,,Queens,Camuy Municipio,outflow_09_13_Puerto Rico.csv
042,101,072,027,Pennsylvania,Philadelphia County,1516924.0,905.0,1301016.0,5090.0,203299.0,5008.0,146703.0,4370.0,24396.0,1601.0,32200.0,1891.0,12609.0,1449.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,35.0,59.0,,,Philadelphia,Camuy Municipio,outflow_09_13_Puerto Rico.csv
047,163,072,027,Tennessee,Sullivan County,155414.0,227.0,133143.0,1416.0,22040.0,1435.0,14559.0,1480.0,3348.0,484.0,4133.0,607.0,231.0,95.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,25.0,42.0,,,Sullivan,Camuy Municipio,outflow_09_13_Puerto Rico.csv
048,029,072,027,Texas,Bexar County,1728176.0,1136.0,1398795.0,6662.0,316421.0,6279.0,229413.0,5808.0,44536.0,2749.0,42472.0,2714.0,12960.0,1276.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,12.0,22.0,,,Bexar,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,003,072,027,Puerto Rico,Aguada Municipio,41052.0,167.0,39425.0,473.0,1226.0,394.0,885.0,317.0,341.0,213.0,386.0,224.0,15.0,23.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,74.0,120.0,,,Aguada Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,005,072,027,Puerto Rico,Aguadilla Municipio,59302.0,220.0,54113.0,824.0,4360.0,707.0,2793.0,578.0,1567.0,412.0,688.0,299.0,141.0,91.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,47.0,55.0,,,Aguadilla Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,013,072,027,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,338.0,220.0,,,Arecibo Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,017,072,027,Puerto Rico,Barceloneta Municipio,24672.0,82.0,22425.0,611.0,2091.0,598.0,1167.0,499.0,924.0,326.0,127.0,118.0,29.0,45.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,43.0,41.0,,,Barceloneta Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,021,072,027,Puerto Rico,Bayamón Municipio,203000.0,250.0,187031.0,1296.0,14653.0,1172.0,7971.0,995.0,6682.0,771.0,1224.0,257.0,92.0,48.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,25.0,24.0,,,Bayamón Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,039,072,027,Puerto Rico,Ciales Municipio,18311.0,88.0,17864.0,231.0,389.0,214.0,82.0,44.0,307.0,209.0,58.0,59.0,,,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,35.0,57.0,,,Ciales Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,045,072,027,Puerto Rico,Comerío Municipio,20508.0,102.0,20099.0,251.0,402.0,216.0,323.0,198.0,79.0,70.0,,,7.0,11.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,3.0,7.0,,,Comerío Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,065,072,027,Puerto Rico,Hatillo Municipio,41328.0,154.0,39587.0,447.0,1658.0,424.0,1260.0,348.0,398.0,242.0,59.0,66.0,24.0,37.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,75.0,76.0,,,Hatillo Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,067,072,027,Puerto Rico,Hormigueros Municipio,16978.0,94.0,15823.0,417.0,1031.0,398.0,291.0,141.0,740.0,362.0,88.0,74.0,36.0,50.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,23.0,38.0,,,Hormigueros Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,081,072,027,Puerto Rico,Lares Municipio,29791.0,105.0,28950.0,286.0,685.0,234.0,499.0,217.0,186.0,95.0,156.0,143.0,,,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,1.0,3.0,,,Lares Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,115,072,027,Puerto Rico,Quebradillas Municipio,25493.0,111.0,25143.0,213.0,280.0,143.0,112.0,77.0,168.0,117.0,70.0,88.0,,,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,16.0,26.0,,,Quebradillas Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,119,072,027,Puerto Rico,Río Grande Municipio,53488.0,139.0,48014.0,888.0,5144.0,817.0,2269.0,638.0,2875.0,599.0,323.0,225.0,7.0,12.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,6.0,13.0,,,Río Grande Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
072,145,072,027,Puerto Rico,Vega Baja Municipio,58042.0,189.0,56738.0,369.0,982.0,265.0,512.0,202.0,470.0,202.0,294.0,176.0,28.0,37.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,16.0,25.0,,,Vega Baja Municipio,Camuy Municipio,outflow_09_13_Puerto Rico.csv
009,003,072,029,Connecticut,Hartford County,886422.0,598.0,776000.0,3231.0,105283.0,3254.0,72374.0,2840.0,15527.0,1009.0,17382.0,1451.0,5139.0,719.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,26.0,41.0,,,Hartford,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
012,011,072,029,Florida,Broward County,1765201.0,944.0,1470865.0,6552.0,273441.0,6582.0,191553.0,5599.0,47901.0,3063.0,33987.0,1929.0,20895.0,1632.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,61.0,66.0,,,Broward,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
012,057,072,029,Florida,Hillsborough County,1243653.0,858.0,1015779.0,5527.0,216526.0,5528.0,150436.0,4474.0,34001.0,2036.0,32089.0,2291.0,11348.0,1148.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,23.0,35.0,,,Hillsborough,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
012,095,072,029,Florida,Orange County,1161109.0,972.0,922905.0,6152.0,222321.0,5738.0,144101.0,4590.0,47288.0,2756.0,30932.0,2040.0,15883.0,1956.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,588.0,836.0,,,Orange,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
012,099,072,029,Florida,Palm Beach County,1325330.0,833.0,1126865.0,5469.0,186167.0,5078.0,125352.0,4902.0,27205.0,1876.0,33610.0,1895.0,12298.0,1459.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,12.0,22.0,,,Palm Beach,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
020,173,072,029,Kansas,Sedgwick County,493562.0,457.0,412193.0,2603.0,79839.0,2613.0,60031.0,2566.0,9085.0,952.0,10723.0,1188.0,1530.0,298.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,1.0,2.0,,,Sedgwick,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
025,013,072,029,Massachusetts,Hampden County,460250.0,439.0,401170.0,2693.0,55686.0,2456.0,41777.0,2120.0,6685.0,862.0,7224.0,946.0,3394.0,682.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,7.0,9.0,,,Hampden,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
025,021,072,029,Massachusetts,Norfolk County,669751.0,523.0,594290.0,2686.0,69960.0,2522.0,31973.0,2002.0,25572.0,1705.0,12415.0,1256.0,5501.0,758.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,32.0,49.0,,,Norfolk,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
025,023,072,029,Massachusetts,Plymouth County,492615.0,476.0,444619.0,2341.0,46252.0,2407.0,27485.0,2061.0,13731.0,1146.0,5036.0,722.0,1744.0,464.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,16.0,26.0,,,Plymouth,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
025,025,072,029,Massachusetts,Suffolk County,727684.0,562.0,574642.0,3390.0,139187.0,3154.0,78789.0,2591.0,31760.0,1509.0,28638.0,1538.0,13855.0,1324.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,21.0,24.0,,,Suffolk,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
029,029,072,029,Missouri,Camden County,43345.0,109.0,37046.0,646.0,6186.0,661.0,2719.0,510.0,2345.0,521.0,1122.0,328.0,113.0,81.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,3.0,7.0,,,Camden,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
029,077,072,029,Missouri,Greene County,274851.0,337.0,215318.0,2162.0,58350.0,2078.0,35765.0,1993.0,14002.0,939.0,8583.0,863.0,1183.0,301.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,6.0,12.0,,,Greene,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
029,095,072,029,Missouri,Jackson County,666095.0,592.0,553655.0,3728.0,110397.0,3770.0,76754.0,3361.0,14419.0,976.0,19224.0,1338.0,2043.0,339.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,13.0,28.0,,,Jackson,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
029,510,072,029,Missouri,St. Louis city,314915.0,452.0,245593.0,2812.0,67225.0,2797.0,39016.0,2278.0,17659.0,1381.0,10550.0,982.0,2097.0,512.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,3.0,6.0,,,St. Louis city,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
034,021,072,029,New Jersey,Mercer County,364708.0,370.0,319527.0,2339.0,41775.0,2120.0,22585.0,1637.0,11328.0,1125.0,7862.0,930.0,3406.0,707.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,15.0,21.0,,,Mercer,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
036,029,072,029,New York,Erie County,909846.0,571.0,796979.0,3376.0,107499.0,3398.0,81491.0,2889.0,15859.0,1211.0,10149.0,1059.0,5368.0,885.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,20.0,39.0,,,Erie,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
042,011,072,029,Pennsylvania,Berks County,407361.0,445.0,352073.0,2450.0,53681.0,2301.0,38304.0,2068.0,9931.0,829.0,5446.0,804.0,1607.0,415.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,11.0,18.0,,,Berks,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
042,089,072,029,Pennsylvania,Monroe County,167414.0,249.0,150427.0,1738.0,16557.0,1769.0,8117.0,1156.0,3710.0,694.0,4730.0,840.0,430.0,209.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,24.0,44.0,,,Monroe,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
042,109,072,029,Pennsylvania,Snyder County,39261.0,78.0,35207.0,403.0,3984.0,388.0,2039.0,276.0,1177.0,188.0,768.0,239.0,70.0,36.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,30.0,27.0,,,Snyder,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,013,072,029,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,20.0,20.0,,,Arecibo Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,017,072,029,Puerto Rico,Barceloneta Municipio,24672.0,82.0,22425.0,611.0,2091.0,598.0,1167.0,499.0,924.0,326.0,127.0,118.0,29.0,45.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,1.0,3.0,,,Barceloneta Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,019,072,029,Puerto Rico,Barranquitas Municipio,29725.0,164.0,29125.0,300.0,533.0,207.0,277.0,151.0,256.0,145.0,67.0,78.0,,,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,4.0,9.0,,,Barranquitas Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,021,072,029,Puerto Rico,Bayamón Municipio,203000.0,250.0,187031.0,1296.0,14653.0,1172.0,7971.0,995.0,6682.0,771.0,1224.0,257.0,92.0,48.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,79.0,45.0,,,Bayamón Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,025,072,029,Puerto Rico,Caguas Municipio,140020.0,211.0,128808.0,1189.0,10219.0,1140.0,5844.0,862.0,4375.0,679.0,849.0,314.0,144.0,79.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,41.0,65.0,,,Caguas Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,031,072,029,Puerto Rico,Carolina Municipio,172310.0,252.0,155948.0,1439.0,14455.0,1249.0,8685.0,1015.0,5770.0,822.0,1524.0,425.0,383.0,200.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,678.0,238.0,,,Carolina Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,033,072,029,Puerto Rico,Cataño Municipio,27412.0,89.0,25685.0,392.0,1541.0,380.0,664.0,232.0,877.0,321.0,153.0,85.0,33.0,30.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,2.0,4.0,,,Cataño Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,053,072,029,Puerto Rico,Fajardo Municipio,35896.0,104.0,31029.0,713.0,4190.0,688.0,2175.0,465.0,2015.0,468.0,598.0,252.0,79.0,76.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,129.0,140.0,,,Fajardo Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,057,072,029,Puerto Rico,Guayama Municipio,44100.0,169.0,40228.0,717.0,3428.0,600.0,2329.0,560.0,1099.0,336.0,444.0,309.0,,,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,14.0,16.0,,,Guayama Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,061,072,029,Puerto Rico,Guaynabo Municipio,95954.0,178.0,89078.0,905.0,5649.0,852.0,2379.0,502.0,3270.0,692.0,911.0,314.0,316.0,237.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,22.0,43.0,,,Guaynabo Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,069,072,029,Puerto Rico,Humacao Municipio,57379.0,134.0,53747.0,658.0,3220.0,636.0,1608.0,412.0,1612.0,526.0,319.0,150.0,93.0,72.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,64.0,100.0,,,Humacao Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,075,072,029,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,3.0,5.0,,,Juana Díaz Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,087,072,029,Puerto Rico,Loíza Municipio,29166.0,113.0,26846.0,561.0,2181.0,524.0,1206.0,419.0,975.0,273.0,64.0,53.0,75.0,97.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,118.0,91.0,,,Loíza Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,091,072,029,Puerto Rico,Manatí Municipio,42978.0,159.0,39659.0,814.0,2991.0,785.0,1852.0,503.0,1139.0,515.0,309.0,226.0,19.0,30.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,1.0,2.0,,,Manatí Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,097,072,029,Puerto Rico,Mayagüez Municipio,86457.0,161.0,76979.0,904.0,8595.0,855.0,5014.0,712.0,3581.0,564.0,759.0,286.0,124.0,102.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,2.0,4.0,,,Mayagüez Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,103,072,029,Puerto Rico,Naguabo Municipio,26575.0,103.0,24897.0,556.0,1564.0,529.0,970.0,426.0,594.0,308.0,48.0,61.0,66.0,105.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,3.0,13.0,,,Naguabo Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,113,072,029,Puerto Rico,Ponce Municipio,161221.0,217.0,145236.0,1148.0,13925.0,1133.0,10091.0,1022.0,3834.0,613.0,1824.0,487.0,236.0,166.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,5.0,9.0,,,Ponce Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,115,072,029,Puerto Rico,Quebradillas Municipio,25493.0,111.0,25143.0,213.0,280.0,143.0,112.0,77.0,168.0,117.0,70.0,88.0,,,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,1.0,2.0,,,Quebradillas Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,119,072,029,Puerto Rico,Río Grande Municipio,53488.0,139.0,48014.0,888.0,5144.0,817.0,2269.0,638.0,2875.0,599.0,323.0,225.0,7.0,12.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,505.0,298.0,,,Río Grande Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,127,072,029,Puerto Rico,San Juan Municipio,383291.0,362.0,338118.0,2156.0,39941.0,2119.0,25827.0,1499.0,14114.0,1379.0,3451.0,569.0,1781.0,361.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,239.0,124.0,,,San Juan Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,131,072,029,Puerto Rico,San Sebastián Municipio,41482.0,117.0,38672.0,585.0,2234.0,602.0,1689.0,543.0,545.0,243.0,560.0,258.0,16.0,25.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,28.0,47.0,,,San Sebastián Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,135,072,029,Puerto Rico,Toa Alta Municipio,73571.0,189.0,70253.0,731.0,3167.0,681.0,1239.0,388.0,1928.0,615.0,137.0,122.0,14.0,22.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,2.0,4.0,,,Toa Alta Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,137,072,029,Puerto Rico,Toa Baja Municipio,87321.0,168.0,81140.0,887.0,5515.0,896.0,3257.0,797.0,2258.0,506.0,627.0,315.0,39.0,40.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,6.0,9.0,,,Toa Baja Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
072,139,072,029,Puerto Rico,Trujillo Alto Municipio,72993.0,202.0,67222.0,809.0,5426.0,756.0,2822.0,602.0,2604.0,528.0,260.0,141.0,85.0,90.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,187.0,179.0,,,Trujillo Alto Municipio,Canóvanas Municipio,outflow_09_13_Puerto Rico.csv
001,003,072,031,Alabama,Baldwin County,184905.0,346.0,151868.0,2529.0,32178.0,2538.0,18726.0,2001.0,5903.0,1072.0,7549.0,1337.0,859.0,315.0,Puerto Rico,Carolina Municipio,175421.0,1560.0,155948.0,1439.0,15489.0,1365.0,8685.0,1015.0,6804.0,942.0,3984.0,977.0,21.0,34.0,,,Baldwin,Carolina Municipio,outflow_09_13_Puerto Rico.csv
001,033,072,031,Alabama,Colbert County,54004.0,138.0,47116.0,763.0,6754.0,702.0,3686.0,588.0,2183.0,492.0,885.0,315.0,134.0,141.0,Puerto Rico,Carolina Municipio,175421.0,1560.0,155948.0,1439.0,15489.0,1365.0,8685.0,1015.0,6804.0,942.0,3984.0,977.0,67.0,112.0,,,Colbert,Carolina Municipio,outflow_09_13_Puerto Rico.csv
001,045,072,031,Alabama,Dale County,49454.0,135.0,38795.0,943.0,9986.0,887.0,3603.0,558.0,2583.0,550.0,3800.0,508.0,673.0,377.0,Puerto Rico,Carolina Municipio,175421.0,1560.0,155948.0,1439.0,15489.0,1365.0,8685.0,1015.0,6804.0,942.0,3984.0,977.0,9.0,13.0,,,Dale,Carolina Municipio,outflow_09_13_Puerto Rico.csv
004,003,072,031,Arizona,Cochise County,129638.0,234.0,104834.0,1448.0,23223.0,1468.0,11117.0,1099.0,4710.0,774.0,7396.0,835.0,1581.0,349.0,Puerto Rico,Carolina Municipio,175421.0,1560.0,155948.0,1439.0,15489.0,1365.0,8685.0,1015.0,6804.0,942.0,3984.0,977.0,29.0,58.0,,,Cochise,Carolina Municipio,outflow_09_13_Puerto Rico.csv
004,019,072,031,Arizona,Pima County,975179.0,717.0,775890.0,4373.0,192663.0,4533.0,142315.0,4181.0,18199.0,1693.0,32149.0,1849.0,6626.0,788.0,Puerto Rico,Carolina Municipio,175421.0,1560.0,155948.0,1439.0,15489.0,1365.0,8685.0,1015.0,6804.0,942.0,3984.0,977.0,8.0,16.0,,,Pima,Carolina Municipio,outflow_09_13_Puerto Rico.csv
