origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_or_united_states1_estimate,origin_col_11_moe,movers_within_same_municipio_county_estimate,origin_col_13_moe,movers_from_different_municipio_or_county__same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,movers_from_elsewhere2_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_estimate,dest_col_27_moe,movers_within_same_municipio_estimate,dest_col_29_moe,movers_to_different_municipio_estimate,dest_col_31_moe,movers_to_united_states_estimate,dest_col_33_moe,movers_in_county_to_county_flow_estimate,dest_col_35_moe,dest_col_36,dest_col_37,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file
48,449,72,021,Texas,Titus County,32287.0,112.0,29305.0,540.0,2875.0,509.0,1450.0,337.0,945.0,265.0,480.0,192.0,107.0,89.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,76.0,82.0,,,Titus,Bayamón Municipio,48_449,72_021,outflow_13_17_Puerto Rico.csv
49,035,72,021,Utah,Salt Lake County,1089660.0,806.0,914528.0,4675.0,166947.0,4420.0,113674.0,3747.0,20756.0,1568.0,32517.0,2171.0,8185.0,1021.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,47.0,68.0,,,Salt Lake,Bayamón Municipio,49_035,72_021,outflow_13_17_Puerto Rico.csv
49,049,72,021,Utah,Utah County,565257.0,609.0,447694.0,3370.0,110425.0,3318.0,69668.0,2789.0,16775.0,1252.0,23982.0,1463.0,7138.0,682.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,7.0,9.0,,,Utah,Bayamón Municipio,49_049,72_021,outflow_13_17_Puerto Rico.csv
49,057,72,021,Utah,Weber County,240337.0,419.0,201601.0,2108.0,37454.0,1962.0,21950.0,1632.0,10345.0,1303.0,5159.0,924.0,1282.0,364.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,11.0,19.0,,,Weber,Bayamón Municipio,49_057,72_021,outflow_13_17_Puerto Rico.csv
51,013,72,021,Virginia,Arlington County,226550.0,338.0,180367.0,1866.0,41061.0,1544.0,16950.0,1152.0,8535.0,744.0,15576.0,883.0,5122.0,805.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,27.0,35.0,,,Arlington,Bayamón Municipio,51_013,72_021,outflow_13_17_Puerto Rico.csv
51,059,72,021,Virginia,Fairfax County,1127362.0,746.0,960601.0,4320.0,147796.0,3886.0,76439.0,3460.0,31742.0,1512.0,39615.0,1934.0,18965.0,1614.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,15.0,21.0,,,Fairfax,Bayamón Municipio,51_059,72_021,outflow_13_17_Puerto Rico.csv
51,069,72,021,Virginia,Frederick County,82822.0,169.0,73156.0,962.0,9368.0,863.0,4188.0,653.0,3861.0,693.0,1319.0,293.0,298.0,253.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,50.0,33.0,,,Frederick,Bayamón Municipio,51_069,72_021,outflow_13_17_Puerto Rico.csv
51,087,72,021,Virginia,Henrico County,320373.0,482.0,270648.0,3019.0,46221.0,2743.0,25184.0,2251.0,15471.0,1319.0,5566.0,710.0,3504.0,1201.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,6.0,15.0,,,Henrico,Bayamón Municipio,51_087,72_021,outflow_13_17_Puerto Rico.csv
51,680,72,021,Virginia,Lynchburg city,78002.0,236.0,60024.0,1237.0,17261.0,1153.0,7481.0,1016.0,5323.0,651.0,4457.0,632.0,717.0,226.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,13.0,21.0,,,Lynchburg city,Bayamón Municipio,51_680,72_021,outflow_13_17_Puerto Rico.csv
51,700,72,021,Virginia,Newport News city,178619.0,342.0,141213.0,2325.0,36060.0,2281.0,16850.0,1567.0,11028.0,1387.0,8182.0,1033.0,1346.0,257.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,19.0,31.0,,,Newport News city,Bayamón Municipio,51_700,72_021,outflow_13_17_Puerto Rico.csv
51,710,72,021,Virginia,Norfolk city,242254.0,346.0,178142.0,2693.0,61959.0,2699.0,28068.0,2045.0,17613.0,1130.0,16278.0,1149.0,2153.0,423.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,19.0,31.0,,,Norfolk city,Bayamón Municipio,51_710,72_021,outflow_13_17_Puerto Rico.csv
51,810,72,021,Virginia,Virginia Beach city,444154.0,516.0,364568.0,3214.0,75880.0,3143.0,39451.0,2172.0,16738.0,1324.0,19691.0,1396.0,3706.0,815.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,13.0,21.0,,,Virginia Beach city,Bayamón Municipio,51_810,72_021,outflow_13_17_Puerto Rico.csv
54,075,72,021,West Virginia,Pocahontas County,8496.0,40.0,7688.0,202.0,796.0,206.0,350.0,157.0,304.0,109.0,142.0,89.0,12.0,20.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,3.0,6.0,,,Pocahontas,Bayamón Municipio,54_075,72_021,outflow_13_17_Puerto Rico.csv
72,001,72,021,Puerto Rico,Adjuntas Municipio,18432.0,86.0,17743.0,271.0,509.0,182.0,484.0,182.0,25.0,15.0,180.0,162.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,6.0,13.0,,,Adjuntas Municipio,Bayamón Municipio,72_001,72_021,outflow_13_17_Puerto Rico.csv
72,005,72,021,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,81.0,55.0,,,Aguadilla Municipio,Bayamón Municipio,72_005,72_021,outflow_13_17_Puerto Rico.csv
72,011,72,021,Puerto Rico,Añasco Municipio,27564.0,136.0,26751.0,311.0,661.0,254.0,482.0,220.0,179.0,108.0,152.0,122.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,24.0,51.0,,,Añasco Municipio,Bayamón Municipio,72_011,72_021,outflow_13_17_Puerto Rico.csv
72,013,72,021,Puerto Rico,Arecibo Municipio,88711.0,193.0,82937.0,919.0,5196.0,848.0,2955.0,641.0,2241.0,598.0,548.0,236.0,30.0,38.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,154.0,129.0,,,Arecibo Municipio,Bayamón Municipio,72_013,72_021,outflow_13_17_Puerto Rico.csv
72,025,72,021,Puerto Rico,Caguas Municipio,133177.0,216.0,118324.0,1619.0,13699.0,1549.0,9526.0,1272.0,4173.0,751.0,1095.0,419.0,59.0,45.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,220.0,183.0,,,Caguas Municipio,Bayamón Municipio,72_025,72_021,outflow_13_17_Puerto Rico.csv
72,027,72,021,Puerto Rico,Camuy Municipio,32730.0,123.0,31938.0,315.0,682.0,264.0,415.0,210.0,267.0,169.0,62.0,59.0,48.0,45.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,18.0,30.0,,,Camuy Municipio,Bayamón Municipio,72_027,72_021,outflow_13_17_Puerto Rico.csv
72,029,72,021,Puerto Rico,Canóvanas Municipio,46291.0,122.0,42517.0,892.0,3284.0,848.0,1444.0,462.0,1840.0,659.0,458.0,258.0,32.0,42.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,87.0,70.0,,,Canóvanas Municipio,Bayamón Municipio,72_029,72_021,outflow_13_17_Puerto Rico.csv
72,031,72,021,Puerto Rico,Carolina Municipio,160298.0,278.0,143908.0,1516.0,14522.0,1433.0,8766.0,1157.0,5756.0,883.0,1340.0,326.0,528.0,233.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,93.0,100.0,,,Carolina Municipio,Bayamón Municipio,72_031,72_021,outflow_13_17_Puerto Rico.csv
72,033,72,021,Puerto Rico,Cataño Municipio,25412.0,83.0,23663.0,466.0,1508.0,437.0,557.0,209.0,951.0,382.0,195.0,117.0,46.0,39.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,82.0,66.0,,,Cataño Municipio,Bayamón Municipio,72_033,72_021,outflow_13_17_Puerto Rico.csv
72,041,72,021,Puerto Rico,Cidra Municipio,40704.0,147.0,38325.0,567.0,2178.0,536.0,1489.0,478.0,689.0,243.0,201.0,140.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,79.0,122.0,,,Cidra Municipio,Bayamón Municipio,72_041,72_021,outflow_13_17_Puerto Rico.csv
72,045,72,021,Puerto Rico,Comerío Municipio,19757.0,83.0,18365.0,488.0,1207.0,429.0,766.0,322.0,441.0,271.0,170.0,144.0,15.0,23.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,89.0,134.0,,,Comerío Municipio,Bayamón Municipio,72_045,72_021,outflow_13_17_Puerto Rico.csv
72,047,72,021,Puerto Rico,Corozal Municipio,34639.0,164.0,33117.0,601.0,1279.0,515.0,975.0,440.0,304.0,222.0,243.0,241.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,97.0,141.0,,,Corozal Municipio,Bayamón Municipio,72_047,72_021,outflow_13_17_Puerto Rico.csv
72,051,72,021,Puerto Rico,Dorado Municipio,37489.0,108.0,36369.0,381.0,891.0,330.0,408.0,248.0,483.0,236.0,229.0,188.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,23.0,22.0,,,Dorado Municipio,Bayamón Municipio,72_051,72_021,outflow_13_17_Puerto Rico.csv
72,053,72,021,Puerto Rico,Fajardo Municipio,32751.0,108.0,28477.0,730.0,3591.0,726.0,2591.0,589.0,1000.0,396.0,619.0,243.0,64.0,58.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,9.0,14.0,,,Fajardo Municipio,Bayamón Municipio,72_053,72_021,outflow_13_17_Puerto Rico.csv
72,055,72,021,Puerto Rico,Guánica Municipio,17178.0,84.0,16615.0,239.0,516.0,207.0,399.0,197.0,117.0,65.0,47.0,52.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,8.0,34.0,,,Guánica Municipio,Bayamón Municipio,72_055,72_021,outflow_13_17_Puerto Rico.csv
72,057,72,021,Puerto Rico,Guayama Municipio,42236.0,153.0,38612.0,752.0,3294.0,735.0,1942.0,713.0,1352.0,445.0,330.0,235.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,229.0,77.0,,,Guayama Municipio,Bayamón Municipio,72_057,72_021,outflow_13_17_Puerto Rico.csv
72,059,72,021,Puerto Rico,Guayanilla Municipio,19357.0,108.0,18605.0,289.0,647.0,254.0,458.0,201.0,189.0,137.0,95.0,71.0,10.0,17.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,1.0,3.0,,,Guayanilla Municipio,Bayamón Municipio,72_059,72_021,outflow_13_17_Puerto Rico.csv
72,061,72,021,Puerto Rico,Guaynabo Municipio,90031.0,203.0,83001.0,1023.0,6120.0,892.0,2515.0,700.0,3605.0,688.0,709.0,289.0,201.0,121.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,459.0,249.0,,,Guaynabo Municipio,Bayamón Municipio,72_061,72_021,outflow_13_17_Puerto Rico.csv
72,065,72,021,Puerto Rico,Hatillo Municipio,40734.0,134.0,40300.0,248.0,425.0,209.0,344.0,213.0,81.0,69.0,,,9.0,15.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,1.0,2.0,,,Hatillo Municipio,Bayamón Municipio,72_065,72_021,outflow_13_17_Puerto Rico.csv
72,067,72,021,Puerto Rico,Hormigueros Municipio,16424.0,39.0,15068.0,342.0,1265.0,352.0,672.0,279.0,593.0,253.0,85.0,75.0,6.0,9.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,11.0,17.0,,,Hormigueros Municipio,Bayamón Municipio,72_067,72_021,outflow_13_17_Puerto Rico.csv
72,069,72,021,Puerto Rico,Humacao Municipio,54078.0,207.0,50489.0,726.0,3289.0,676.0,2171.0,550.0,1118.0,381.0,268.0,149.0,32.0,52.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,90.0,70.0,,,Humacao Municipio,Bayamón Municipio,72_069,72_021,outflow_13_17_Puerto Rico.csv
72,071,72,021,Puerto Rico,Isabela Municipio,42925.0,129.0,41763.0,471.0,902.0,390.0,554.0,307.0,348.0,138.0,247.0,179.0,13.0,20.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,21.0,25.0,,,Isabela Municipio,Bayamón Municipio,72_071,72_021,outflow_13_17_Puerto Rico.csv
72,073,72,021,Puerto Rico,Jayuya Municipio,15151.0,90.0,13779.0,563.0,1371.0,593.0,1105.0,543.0,266.0,237.0,1.0,3.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,14.0,14.0,,,Jayuya Municipio,Bayamón Municipio,72_073,72_021,outflow_13_17_Puerto Rico.csv
72,075,72,021,Puerto Rico,Juana Díaz Municipio,47495.0,128.0,43433.0,686.0,3257.0,614.0,1648.0,415.0,1609.0,453.0,805.0,248.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,23.0,37.0,,,Juana Díaz Municipio,Bayamón Municipio,72_075,72_021,outflow_13_17_Puerto Rico.csv
72,077,72,021,Puerto Rico,Juncos Municipio,39364.0,155.0,36723.0,671.0,2595.0,627.0,1517.0,524.0,1078.0,420.0,22.0,31.0,24.0,37.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,113.0,165.0,,,Juncos Municipio,Bayamón Municipio,72_077,72_021,outflow_13_17_Puerto Rico.csv
72,085,72,021,Puerto Rico,Las Piedras Municipio,37979.0,116.0,36278.0,546.0,1517.0,495.0,734.0,351.0,783.0,389.0,184.0,154.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,1.0,23.0,,,Las Piedras Municipio,Bayamón Municipio,72_085,72_021,outflow_13_17_Puerto Rico.csv
72,087,72,021,Puerto Rico,Loíza Municipio,27001.0,78.0,24436.0,456.0,2396.0,454.0,1345.0,396.0,1051.0,313.0,100.0,60.0,69.0,92.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,1.0,2.0,,,Loíza Municipio,Bayamón Municipio,72_087,72_021,outflow_13_17_Puerto Rico.csv
72,091,72,021,Puerto Rico,Manatí Municipio,40371.0,129.0,37969.0,534.0,2070.0,507.0,1100.0,388.0,970.0,336.0,315.0,259.0,17.0,27.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,24.0,36.0,,,Manatí Municipio,Bayamón Municipio,72_091,72_021,outflow_13_17_Puerto Rico.csv
72,095,72,021,Puerto Rico,Maunabo Municipio,11136.0,65.0,10583.0,267.0,514.0,257.0,408.0,240.0,106.0,77.0,39.0,38.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,1.0,3.0,,,Maunabo Municipio,Bayamón Municipio,72_095,72_021,outflow_13_17_Puerto Rico.csv
72,097,72,021,Puerto Rico,Mayagüez Municipio,79021.0,222.0,69411.0,1123.0,8891.0,1122.0,5332.0,923.0,3559.0,682.0,596.0,290.0,123.0,95.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,57.0,39.0,,,Mayagüez Municipio,Bayamón Municipio,72_097,72_021,outflow_13_17_Puerto Rico.csv
72,105,72,021,Puerto Rico,Naranjito Municipio,28905.0,107.0,27351.0,498.0,1333.0,409.0,915.0,348.0,418.0,333.0,221.0,233.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,161.0,225.0,,,Naranjito Municipio,Bayamón Municipio,72_105,72_021,outflow_13_17_Puerto Rico.csv
72,111,72,021,Puerto Rico,Peñuelas Municipio,21333.0,98.0,20293.0,329.0,926.0,303.0,882.0,301.0,44.0,40.0,114.0,96.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,16.0,25.0,,,Peñuelas Municipio,Bayamón Municipio,72_111,72_021,outflow_13_17_Puerto Rico.csv
72,113,72,021,Puerto Rico,Ponce Municipio,147048.0,291.0,135198.0,1179.0,10907.0,1079.0,7715.0,927.0,3192.0,528.0,769.0,290.0,174.0,95.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,122.0,80.0,,,Ponce Municipio,Bayamón Municipio,72_113,72_021,outflow_13_17_Puerto Rico.csv
72,115,72,021,Puerto Rico,Quebradillas Municipio,24336.0,137.0,23932.0,225.0,404.0,200.0,234.0,186.0,170.0,103.0,,,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,1.0,3.0,,,Quebradillas Municipio,Bayamón Municipio,72_115,72_021,outflow_13_17_Puerto Rico.csv
72,119,72,021,Puerto Rico,Río Grande Municipio,51234.0,145.0,46890.0,659.0,3916.0,635.0,1991.0,539.0,1925.0,446.0,420.0,204.0,8.0,14.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,251.0,99.0,,,Río Grande Municipio,Bayamón Municipio,72_119,72_021,outflow_13_17_Puerto Rico.csv
72,123,72,021,Puerto Rico,Salinas Municipio,29086.0,89.0,26724.0,686.0,2108.0,657.0,1232.0,506.0,876.0,398.0,254.0,172.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,23.0,27.0,,,Salinas Municipio,Bayamón Municipio,72_123,72_021,outflow_13_17_Puerto Rico.csv
72,125,72,021,Puerto Rico,San Germán Municipio,32632.0,121.0,29735.0,726.0,2572.0,691.0,1833.0,612.0,739.0,309.0,276.0,131.0,49.0,55.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,14.0,21.0,,,San Germán Municipio,Bayamón Municipio,72_125,72_021,outflow_13_17_Puerto Rico.csv
72,127,72,021,Puerto Rico,San Juan Municipio,352108.0,361.0,318231.0,2006.0,30688.0,1873.0,20076.0,1574.0,10612.0,942.0,1949.0,383.0,1240.0,299.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,1120.0,412.0,,,San Juan Municipio,Bayamón Municipio,72_127,72_021,outflow_13_17_Puerto Rico.csv
72,129,72,021,Puerto Rico,San Lorenzo Municipio,38465.0,106.0,36827.0,405.0,1556.0,404.0,992.0,335.0,564.0,250.0,82.0,57.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,4.0,11.0,,,San Lorenzo Municipio,Bayamón Municipio,72_129,72_021,outflow_13_17_Puerto Rico.csv
72,131,72,021,Puerto Rico,San Sebastián Municipio,38784.0,121.0,37475.0,441.0,1129.0,416.0,720.0,334.0,409.0,240.0,165.0,153.0,15.0,24.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,2.0,4.0,,,San Sebastián Municipio,Bayamón Municipio,72_131,72_021,outflow_13_17_Puerto Rico.csv
72,133,72,021,Puerto Rico,Santa Isabel Municipio,22259.0,129.0,21055.0,427.0,1113.0,407.0,709.0,326.0,404.0,265.0,91.0,73.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,22.0,34.0,,,Santa Isabel Municipio,Bayamón Municipio,72_133,72_021,outflow_13_17_Puerto Rico.csv
72,135,72,021,Puerto Rico,Toa Alta Municipio,73380.0,209.0,70328.0,730.0,2938.0,720.0,1233.0,418.0,1705.0,578.0,86.0,59.0,28.0,32.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,355.0,180.0,,,Toa Alta Municipio,Bayamón Municipio,72_135,72_021,outflow_13_17_Puerto Rico.csv
72,137,72,021,Puerto Rico,Toa Baja Municipio,81229.0,166.0,76308.0,764.0,4549.0,743.0,2301.0,505.0,2248.0,539.0,266.0,122.0,106.0,73.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,854.0,360.0,,,Toa Baja Municipio,Bayamón Municipio,72_137,72_021,outflow_13_17_Puerto Rico.csv
72,139,72,021,Puerto Rico,Trujillo Alto Municipio,68967.0,161.0,64008.0,921.0,4624.0,893.0,2923.0,752.0,1701.0,422.0,289.0,150.0,46.0,43.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,31.0,26.0,,,Trujillo Alto Municipio,Bayamón Municipio,72_139,72_021,outflow_13_17_Puerto Rico.csv
72,141,72,021,Puerto Rico,Utuado Municipio,29967.0,92.0,27533.0,488.0,2065.0,450.0,1439.0,397.0,626.0,235.0,340.0,229.0,29.0,32.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,4.0,8.0,,,Utuado Municipio,Bayamón Municipio,72_141,72_021,outflow_13_17_Puerto Rico.csv
72,143,72,021,Puerto Rico,Vega Alta Municipio,38334.0,118.0,36546.0,409.0,1762.0,421.0,916.0,363.0,846.0,330.0,26.0,41.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,33.0,51.0,,,Vega Alta Municipio,Bayamón Municipio,72_143,72_021,outflow_13_17_Puerto Rico.csv
72,145,72,021,Puerto Rico,Vega Baja Municipio,54401.0,187.0,52832.0,495.0,1290.0,379.0,738.0,294.0,552.0,199.0,263.0,212.0,16.0,24.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,1.0,2.0,,,Vega Baja Municipio,Bayamón Municipio,72_145,72_021,outflow_13_17_Puerto Rico.csv
72,149,72,021,Puerto Rico,Villalba Municipio,23319.0,91.0,21401.0,430.0,1727.0,406.0,1194.0,326.0,533.0,264.0,168.0,113.0,23.0,36.0,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,65.0,40.0,,,Villalba Municipio,Bayamón Municipio,72_149,72_021,outflow_13_17_Puerto Rico.csv
72,151,72,021,Puerto Rico,Yabucoa Municipio,34709.0,138.0,31679.0,745.0,2573.0,694.0,1635.0,590.0,938.0,433.0,457.0,323.0,,,Puerto Rico,Bayamón Municipio,189193.0,1140.0,170765.0,1195.0,13556.0,1351.0,8358.0,1061.0,5198.0,751.0,4872.0,685.0,3.0,5.0,,,Yabucoa Municipio,Bayamón Municipio,72_151,72_021,outflow_13_17_Puerto Rico.csv
