Table with column headers in rows 2 through 4.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
Current Residence State Code,Current Residence FIPS Municipio/ County Code,Residence 1 Year Ago State Code,Residence 1 Year Ago FIPS Municipio Code,State of Current Residence,Municipio/County of Current Residence,Municipio/County of Current Residence,,,,,,,,,,,,,,State/U.S. Island Area/Foreign Region of Residence 1 Year Ago,Municipio of Residence 1 Year Ago,Municipio of Residence 1 Year Ago,,,,,,,,,,,,Movers in County-to-County Flow,
,,,,,,Population 1 Year and Over,,Nonmovers,,Movers within Puerto Rico or United States1,,Movers within Same Municipio/County,,"Movers from Different Municipio or County, Same State",,Movers from Different State,,Movers from Elsewhere2,,,,Population 1 Year and Over,,Nonmovers,,Movers within Puerto Rico,,Movers within Same Municipio,,Movers to Different Municipio,,Movers to United State,,,
,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE
072,023,072,141,Puerto Rico,Cabo Rojo Municipio,50658,111,49961,288,659,245,316,143,343,195,34,53,4,11,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,19,40
072,031,072,141,Puerto Rico,Carolina Municipio,172310,252,155948,1439,14455,1249,8685,1015,5770,822,1524,425,383,200,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,79,89
072,041,072,141,Puerto Rico,Cidra Municipio,42756,112,39057,720,3349,696,2475,618,874,264,333,158,17,26,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,2,4
072,047,072,141,Puerto Rico,Corozal Municipio,36409,160,35757,363,577,268,331,188,246,173,67,90,8,12,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,2,4
072,054,072,141,Puerto Rico,Florida Municipio,12433,86,11317,469,998,437,571,315,427,249,7,13,111,176,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,72,107
072,057,072,141,Puerto Rico,Guayama Municipio,44100,169,40228,717,3428,600,2329,560,1099,336,444,309,,,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,24,53
072,061,072,141,Puerto Rico,Guaynabo Municipio,95954,178,89078,905,5649,852,2379,502,3270,692,911,314,316,237,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,37,43
072,065,072,141,Puerto Rico,Hatillo Municipio,41328,154,39587,447,1658,424,1260,348,398,242,59,66,24,37,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,151,180
072,069,072,141,Puerto Rico,Humacao Municipio,57379,134,53747,658,3220,636,1608,412,1612,526,319,150,93,72,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,6,13
072,073,072,141,Puerto Rico,Jayuya Municipio,16275,81,15020,436,1124,409,1083,406,41,38,130,131,1,4,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,15,26
072,085,072,141,Puerto Rico,Las Piedras Municipio,38269,155,34888,715,3188,635,1597,466,1591,465,193,165,,,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,11,23
072,089,072,141,Puerto Rico,Luquillo Municipio,19702,88,17259,577,1954,515,889,327,1065,437,479,231,10,15,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,1,5
072,091,072,141,Puerto Rico,Manatí Municipio,42978,159,39659,814,2991,785,1852,503,1139,515,309,226,19,30,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,15,24
072,097,072,141,Puerto Rico,Mayagüez Municipio,86457,161,76979,904,8595,855,5014,712,3581,564,759,286,124,102,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,11,23
072,113,072,141,Puerto Rico,Ponce Municipio,161221,217,145236,1148,13925,1133,10091,1022,3834,613,1824,487,236,166,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,87,65
072,119,072,141,Puerto Rico,Río Grande Municipio,53488,139,48014,888,5144,817,2269,638,2875,599,323,225,7,12,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,5,10
072,127,072,141,Puerto Rico,San Juan Municipio,383291,362,338118,2156,39941,2119,25827,1499,14114,1379,3451,569,1781,361,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,174,210
072,131,072,141,Puerto Rico,San Sebastián Municipio,41482,117,38672,585,2234,602,1689,543,545,243,560,258,16,25,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,1,5
072,137,072,141,Puerto Rico,Toa Baja Municipio,87321,168,81140,887,5515,896,3257,797,2258,506,627,315,39,40,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,40,48
072,139,072,141,Puerto Rico,Trujillo Alto Municipio,72993,202,67222,809,5426,756,2822,602,2604,528,260,141,85,90,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,2,4
009,003,072,143,Connecticut,Hartford County,886422,598,776000,3231,105283,3254,72374,2840,15527,1009,17382,1451,5139,719,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,33,53
009,009,072,143,Connecticut,New Haven County,854558,677,752383,3446,97192,3332,67719,2871,13431,1139,16042,1276,4983,766,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,145,236
012,081,072,143,Florida,Manatee County,326303,441,269742,2710,54073,2640,30891,2157,10825,1237,12357,1544,2488,786,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,62,93
012,086,072,143,Florida,Miami-Dade County,2520806,951,2190789,7513,291826,6945,233242,6259,28869,1855,29715,2013,38191,2497,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,7,14
012,117,072,143,Florida,Seminole County,422547,465,367264,2859,52802,2943,26926,2703,17415,1604,8461,1024,2481,577,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,70,114
022,071,072,143,Louisiana,Orleans Parish,352725,395,288075,2510,62618,2549,36497,2030,12052,992,14069,1086,2032,467,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,11,16
024,031,072,143,Maryland,Montgomery County,977092,746,838785,3690,122181,3218,72573,2789,13457,1346,36151,2070,16126,1470,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,16,23
029,169,072,143,Missouri,Pulaski County,52040,152,30839,1226,18894,1226,3069,571,2729,638,13096,789,2307,524,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,7,15
034,029,072,143,New Jersey,Ocean County,571789,491,520265,2553,49538,2480,31595,2323,10759,988,7184,969,1986,413,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,12,19
036,005,072,143,New York,Bronx County,1377094,960,1209594,4943,152571,4518,101520,4123,37861,2001,13190,1444,14929,1393,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,123,148
036,029,072,143,New York,Erie County,909846,571,796979,3376,107499,3398,81491,2889,15859,1211,10149,1059,5368,885,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,91,133
072,001,072,143,Puerto Rico,Adjuntas Municipio,19198,84,18210,293,842,251,700,234,142,97,146,92,,,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,3,7
072,003,072,143,Puerto Rico,Aguada Municipio,41052,167,39425,473,1226,394,885,317,341,213,386,224,15,23,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,7,17
072,007,072,143,Puerto Rico,Aguas Buenas Municipio,28240,85,27726,246,456,214,367,209,89,62,42,39,16,24,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,1,2
072,013,072,143,Puerto Rico,Arecibo Municipio,94324,206,87441,840,6439,830,4131,754,2308,452,423,210,21,25,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,49,54
072,017,072,143,Puerto Rico,Barceloneta Municipio,24672,82,22425,611,2091,598,1167,499,924,326,127,118,29,45,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,23,36
072,019,072,143,Puerto Rico,Barranquitas Municipio,29725,164,29125,300,533,207,277,151,256,145,67,78,,,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,4,9
072,021,072,143,Puerto Rico,Bayamón Municipio,203000,250,187031,1296,14653,1172,7971,995,6682,771,1224,257,92,48,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,115,59
072,025,072,143,Puerto Rico,Caguas Municipio,140020,211,128808,1189,10219,1140,5844,862,4375,679,849,314,144,79,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,5,11
072,031,072,143,Puerto Rico,Carolina Municipio,172310,252,155948,1439,14455,1249,8685,1015,5770,822,1524,425,383,200,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,17,26
072,047,072,143,Puerto Rico,Corozal Municipio,36409,160,35757,363,577,268,331,188,246,173,67,90,8,12,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,67,101
072,051,072,143,Puerto Rico,Dorado Municipio,37973,108,36461,474,1171,408,354,203,817,393,292,226,49,48,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,90,96
072,057,072,143,Puerto Rico,Guayama Municipio,44100,169,40228,717,3428,600,2329,560,1099,336,444,309,,,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,4,6
072,061,072,143,Puerto Rico,Guaynabo Municipio,95954,178,89078,905,5649,852,2379,502,3270,692,911,314,316,237,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,21,27
072,063,072,143,Puerto Rico,Gurabo Municipio,45664,158,41813,747,3601,682,1629,510,1972,536,250,173,,,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,1,2
072,065,072,143,Puerto Rico,Hatillo Municipio,41328,154,39587,447,1658,424,1260,348,398,242,59,66,24,37,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,1,2
072,091,072,143,Puerto Rico,Manatí Municipio,42978,159,39659,814,2991,785,1852,503,1139,515,309,226,19,30,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,17,19
072,101,072,143,Puerto Rico,Morovis Municipio,32236,156,29826,707,2033,658,1389,522,644,342,369,332,8,14,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,1,2
072,113,072,143,Puerto Rico,Ponce Municipio,161221,217,145236,1148,13925,1133,10091,1022,3834,613,1824,487,236,166,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,38,36
072,119,072,143,Puerto Rico,Río Grande Municipio,53488,139,48014,888,5144,817,2269,638,2875,599,323,225,7,12,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,4,7
072,121,072,143,Puerto Rico,Sabana Grande Municipio,24675,128,23973,323,643,266,342,168,301,183,47,40,12,19,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,1,3
072,123,072,143,Puerto Rico,Salinas Municipio,30659,80,27810,609,2652,619,1644,550,1008,356,197,128,,,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,1,4
072,127,072,143,Puerto Rico,San Juan Municipio,383291,362,338118,2156,39941,2119,25827,1499,14114,1379,3451,569,1781,361,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,331,355
072,129,072,143,Puerto Rico,San Lorenzo Municipio,40307,118,37517,589,2681,582,2096,589,585,277,91,75,18,20,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,5,13
072,137,072,143,Puerto Rico,Toa Baja Municipio,87321,168,81140,887,5515,896,3257,797,2258,506,627,315,39,40,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,23,29
072,145,072,143,Puerto Rico,Vega Baja Municipio,58042,189,56738,369,982,265,512,202,470,202,294,176,28,37,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,30,37
072,149,072,143,Puerto Rico,Villalba Municipio,25203,108,23043,442,1929,439,1571,418,358,124,231,149,,,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,1,2
072,153,072,143,Puerto Rico,Yauco Municipio,40651,138,39232,463,1067,340,728,265,339,150,352,261,,,Puerto Rico,Vega Alta Municipio,40119,619,38116,393,1426,466,565,238,861,400,577,329,1,3
001,003,072,145,Alabama,Baldwin County,184905,346,151868,2529,32178,2538,18726,2001,5903,1072,7549,1337,859,315,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,13,22
001,083,072,145,Alabama,Limestone County,84325,200,74307,1165,9795,1114,4943,813,3413,673,1439,302,223,135,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,26,40
006,065,072,145,California,Riverside County,2199714,1075,1820489,8091,367304,7672,247528,6252,92892,4406,26884,2005,11921,1203,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,42,65
009,003,072,145,Connecticut,Hartford County,886422,598,776000,3231,105283,3254,72374,2840,15527,1009,17382,1451,5139,719,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,92,119
012,069,072,145,Florida,Lake County,297513,516,253171,2752,43682,2644,24700,2301,10433,1214,8549,1116,660,366,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,14,24
012,081,072,145,Florida,Manatee County,326303,441,269742,2710,54073,2640,30891,2157,10825,1237,12357,1544,2488,786,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,15,25
012,086,072,145,Florida,Miami-Dade County,2520806,951,2190789,7513,291826,6945,233242,6259,28869,1855,29715,2013,38191,2497,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,13,23
012,095,072,145,Florida,Orange County,1161109,972,922905,6152,222321,5738,144101,4590,47288,2756,30932,2040,15883,1956,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,19,31
012,097,072,145,Florida,Osceola County,275739,579,235429,3296,37019,3159,20518,2196,10225,1401,6276,1321,3291,859,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,224,349
012,099,072,145,Florida,Palm Beach County,1325330,833,1126865,5469,186167,5078,125352,4902,27205,1876,33610,1895,12298,1459,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,13,22
017,031,072,145,Illinois,Cook County,5146402,1598,4452551,9309,657509,9046,521056,8328,49240,2342,87213,3355,36342,1826,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,42,63
017,201,072,145,Illinois,Winnebago County,290244,309,251994,1923,37403,1923,28028,1641,5468,680,3907,625,847,293,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,20,32
018,035,072,145,Indiana,Delaware County,116418,201,85102,1490,31063,1444,18516,1341,10089,979,2458,448,253,123,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,21,29
020,173,072,145,Kansas,Sedgwick County,493562,457,412193,2603,79839,2613,60031,2566,9085,952,10723,1188,1530,298,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,7,13
025,005,072,145,Massachusetts,Bristol County,544002,447,483684,2175,58910,2120,40209,1790,9697,918,9004,1014,1408,300,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,13,20
025,025,072,145,Massachusetts,Suffolk County,727684,562,574642,3390,139187,3154,78789,2591,31760,1509,28638,1538,13855,1324,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,13,21
029,169,072,145,Missouri,Pulaski County,52040,152,30839,1226,18894,1226,3069,571,2729,638,13096,789,2307,524,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,51,83
035,049,072,145,New Mexico,Santa Fe County,144153,217,122502,1326,20557,1361,12056,1265,3562,638,4939,677,1094,313,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,89,119
036,047,072,145,New York,Kings County,2503783,1255,2267129,5688,213307,5148,145099,4531,39698,1586,28510,1443,23347,1694,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,22,29
036,109,072,145,New York,Tompkins County,101423,185,74943,1306,23477,1170,11233,1070,5328,587,6916,749,3003,612,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,4,11
036,111,072,145,New York,Ulster County,180257,267,158970,1725,20696,1647,12230,1324,6529,682,1937,595,591,213,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,23,36
045,079,072,145,South Carolina,Richland County,385401,502,300150,2994,83130,2893,40250,1850,19669,1543,23211,1469,2121,398,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,7,12
048,029,072,145,Texas,Bexar County,1728176,1136,1398795,6662,316421,6279,229413,5808,44536,2749,42472,2714,12960,1276,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,18,28
048,061,072,145,Texas,Cameron County,404024,544,360406,2512,40942,2329,32625,2330,5081,809,3236,687,2676,545,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,9,17
048,113,072,145,Texas,Dallas County,2377637,1365,1962628,6990,397017,6771,288472,5613,68286,2761,40259,1923,17992,1481,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,25,38
048,121,072,145,Texas,Denton County,679254,658,548098,3835,126497,3858,63864,3276,45282,2337,17351,1695,4659,900,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,56,93
048,245,072,145,Texas,Jefferson County,249062,448,209132,2119,38968,2115,24054,1731,10945,1060,3969,760,962,276,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,35,62
055,079,072,145,Wisconsin,Milwaukee County,937217,589,764305,4328,169121,4126,133389,3539,19903,1384,15829,1070,3791,517,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,14,27
072,013,072,145,Puerto Rico,Arecibo Municipio,94324,206,87441,840,6439,830,4131,754,2308,452,423,210,21,25,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,24,24
072,017,072,145,Puerto Rico,Barceloneta Municipio,24672,82,22425,611,2091,598,1167,499,924,326,127,118,29,45,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,98,135
072,021,072,145,Puerto Rico,Bayamón Municipio,203000,250,187031,1296,14653,1172,7971,995,6682,771,1224,257,92,48,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,109,71
072,025,072,145,Puerto Rico,Caguas Municipio,140020,211,128808,1189,10219,1140,5844,862,4375,679,849,314,144,79,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,1,2
072,041,072,145,Puerto Rico,Cidra Municipio,42756,112,39057,720,3349,696,2475,618,874,264,333,158,17,26,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,39,66
072,047,072,145,Puerto Rico,Corozal Municipio,36409,160,35757,363,577,268,331,188,246,173,67,90,8,12,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,8,16
072,051,072,145,Puerto Rico,Dorado Municipio,37973,108,36461,474,1171,408,354,203,817,393,292,226,49,48,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,281,323
072,057,072,145,Puerto Rico,Guayama Municipio,44100,169,40228,717,3428,600,2329,560,1099,336,444,309,,,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,4,6
072,061,072,145,Puerto Rico,Guaynabo Municipio,95954,178,89078,905,5649,852,2379,502,3270,692,911,314,316,237,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,1,4
072,065,072,145,Puerto Rico,Hatillo Municipio,41328,154,39587,447,1658,424,1260,348,398,242,59,66,24,37,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,14,22
072,069,072,145,Puerto Rico,Humacao Municipio,57379,134,53747,658,3220,636,1608,412,1612,526,319,150,93,72,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,10,15
072,071,072,145,Puerto Rico,Isabela Municipio,44864,140,43745,317,766,239,471,212,295,137,311,183,42,56,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,1,3
072,075,072,145,Puerto Rico,Juana Díaz Municipio,49905,163,47359,615,2064,510,1034,331,1030,341,465,235,17,27,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,1,3
072,085,072,145,Puerto Rico,Las Piedras Municipio,38269,155,34888,715,3188,635,1597,466,1591,465,193,165,,,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,44,69
072,087,072,145,Puerto Rico,Loíza Municipio,29166,113,26846,561,2181,524,1206,419,975,273,64,53,75,97,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,25,38
072,091,072,145,Puerto Rico,Manatí Municipio,42978,159,39659,814,2991,785,1852,503,1139,515,309,226,19,30,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,158,142
072,097,072,145,Puerto Rico,Mayagüez Municipio,86457,161,76979,904,8595,855,5014,712,3581,564,759,286,124,102,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,27,26
072,101,072,145,Puerto Rico,Morovis Municipio,32236,156,29826,707,2033,658,1389,522,644,342,369,332,8,14,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,96,111
072,107,072,145,Puerto Rico,Orocovis Municipio,22903,89,21481,352,1332,354,1011,354,321,166,90,79,,,Puerto Rico,Vega Baja Municipio,59410,794,56738,369,1732,553,512,202,1220,486,940,431,37,57
